Species,Transmitter,Month,n_COAs,level,method,area_km2
Snook,A69-1602-28232,2019-01-01T00:00:00Z,42,0.5,KDE50,0.0062450065367311
Snook,A69-1602-28232,2019-01-01T00:00:00Z,42,0.95,KDE95,0.05472098860438727
Snook,A69-1602-28232,2019-03-01T00:00:00Z,38,0.5,KDE50,0.007090653937504161
Snook,A69-1602-28232,2019-03-01T00:00:00Z,38,0.95,KDE95,0.07367729845152515
Snook,A69-1602-28232,2019-04-01T00:00:00Z,62,0.5,KDE50,0.0061050662751882335
Snook,A69-1602-28232,2019-04-01T00:00:00Z,62,0.95,KDE95,0.050388996820422936
Snook,A69-1602-28232,2019-05-01T00:00:00Z,58,0.5,KDE50,0.005970851781751495
Snook,A69-1602-28232,2019-05-01T00:00:00Z,58,0.95,KDE95,0.029703042542229465
Snook,A69-1602-28243,2018-03-01T00:00:00Z,88,0.5,KDE50,0.030503135036849066
Snook,A69-1602-28243,2018-03-01T00:00:00Z,88,0.95,KDE95,0.11015857656289653
Snook,A69-1602-28243,2018-04-01T00:00:00Z,154,0.5,KDE50,0.028032756111604832
Snook,A69-1602-28243,2018-04-01T00:00:00Z,154,0.95,KDE95,0.10063165835207154
Snook,A69-1602-28243,2018-05-01T00:00:00Z,154,0.5,KDE50,0.049774254910019224
Snook,A69-1602-28243,2018-05-01T00:00:00Z,154,0.95,KDE95,0.12091508817530397
Snook,A69-1602-28243,2018-06-01T00:00:00Z,154,0.5,KDE50,0.026587133434041635
Snook,A69-1602-28243,2018-06-01T00:00:00Z,154,0.95,KDE95,0.08492167179993601
Snook,A69-1602-28243,2018-07-01T00:00:00Z,216,0.5,KDE50,0.022169077648270235
Snook,A69-1602-28243,2018-07-01T00:00:00Z,216,0.95,KDE95,0.021702433964823808
Snook,A69-1602-28243,2018-08-01T00:00:00Z,226,0.5,KDE50,0.0221154888956449
Snook,A69-1602-28243,2018-08-01T00:00:00Z,226,0.95,KDE95,0.021547628281977725
Snook,A69-1602-28243,2018-10-01T00:00:00Z,204,0.5,KDE50,0.02326859441402604
Snook,A69-1602-28243,2018-10-01T00:00:00Z,204,0.95,KDE95,0.040016768929782905
Snook,A69-1602-28243,2018-11-01T00:00:00Z,188,0.5,KDE50,0.046705923085044135
Snook,A69-1602-28243,2018-11-01T00:00:00Z,188,0.95,KDE95,0.09129303024442188
Snook,A69-1602-28243,2018-12-01T00:00:00Z,138,0.5,KDE50,0.04925196348913433
Snook,A69-1602-28243,2018-12-01T00:00:00Z,138,0.95,KDE95,0.09167644220510637
Snook,A69-1602-28243,2019-01-01T00:00:00Z,123,0.5,KDE50,0.047390693817602705
Snook,A69-1602-28243,2019-01-01T00:00:00Z,123,0.95,KDE95,0.09042572397733599
Snook,A69-1602-28243,2019-02-01T00:00:00Z,98,0.5,KDE50,0.03145036187621496
Snook,A69-1602-28243,2019-02-01T00:00:00Z,98,0.95,KDE95,0.11537016868286418
Snook,A69-1602-28243,2019-06-01T00:00:00Z,288,0.5,KDE50,0.024941456679582013
Snook,A69-1602-28243,2019-06-01T00:00:00Z,288,0.95,KDE95,0.04608889624666539
Snook,A69-1602-28243,2019-07-01T00:00:00Z,257,0.5,KDE50,0.025282085946976732
Snook,A69-1602-28243,2019-07-01T00:00:00Z,257,0.95,KDE95,0.04917528986996459
Snook,A69-1602-28243,2019-08-01T00:00:00Z,291,0.5,KDE50,0.13564153030171783
Snook,A69-1602-28243,2019-08-01T00:00:00Z,291,0.95,KDE95,0.8175193331923513
Snook,A69-1602-28243,2019-09-01T00:00:00Z,276,0.5,KDE50,0.07100537629388866
Snook,A69-1602-28243,2019-09-01T00:00:00Z,276,0.95,KDE95,0.708345344673584
Snook,A69-1602-28243,2019-10-01T00:00:00Z,349,0.5,KDE50,0.24870386711685788
Snook,A69-1602-28243,2019-10-01T00:00:00Z,349,0.95,KDE95,0.986664719558778
Snook,A69-1602-28243,2019-11-01T00:00:00Z,201,0.5,KDE50,0.1418668668419076
Snook,A69-1602-28243,2019-11-01T00:00:00Z,201,0.95,KDE95,0.5677301386230991
Snook,A69-1602-28243,2020-01-01T00:00:00Z,210,0.5,KDE50,0.04582210862608091
Snook,A69-1602-28243,2020-01-01T00:00:00Z,210,0.95,KDE95,0.1506911875903044
Snook,A69-1602-28243,2020-02-01T00:00:00Z,191,0.5,KDE50,0.06495290054060833
Snook,A69-1602-28243,2020-02-01T00:00:00Z,191,0.95,KDE95,0.16971059961724366
Snook,A69-1602-28243,2020-03-01T00:00:00Z,232,0.5,KDE50,0.03331105374063371
Snook,A69-1602-28243,2020-03-01T00:00:00Z,232,0.95,KDE95,0.13020804587651497
Snook,A69-1602-28243,2020-04-01T00:00:00Z,199,0.5,KDE50,0.0417814385806761
Snook,A69-1602-28243,2020-04-01T00:00:00Z,199,0.95,KDE95,0.10117013145644878
Snook,A69-1602-28243,2020-05-01T00:00:00Z,374,0.5,KDE50,0.04607615099848504
Snook,A69-1602-28243,2020-05-01T00:00:00Z,374,0.95,KDE95,0.12235466059092674
Snook,A69-1602-28243,2020-06-01T00:00:00Z,300,0.5,KDE50,0.07710629019635151
Snook,A69-1602-28243,2020-06-01T00:00:00Z,300,0.95,KDE95,0.18775628187023877
Snook,A69-1602-28243,2020-07-01T00:00:00Z,143,0.5,KDE50,0.06781428139190562
Snook,A69-1602-28243,2020-07-01T00:00:00Z,143,0.95,KDE95,1.717331524893451
Snook,A69-9001-18349,2016-05-01T00:00:00Z,231,0.5,KDE50,0.010878958839930593
Snook,A69-9001-18349,2016-05-01T00:00:00Z,231,0.95,KDE95,0.03225699088091133
Snook,A69-9001-18349,2016-07-01T00:00:00Z,246,0.5,KDE50,0.011490364978612168
Snook,A69-9001-18349,2016-07-01T00:00:00Z,246,0.95,KDE95,0.06315262391215051
Snook,A69-9001-18349,2016-08-01T00:00:00Z,182,0.5,KDE50,0.014307459330778424
Snook,A69-9001-18349,2016-08-01T00:00:00Z,182,0.95,KDE95,0.003760480328697013
Snook,A69-9001-18349,2016-10-01T00:00:00Z,155,0.5,KDE50,0.02209295239204052
Snook,A69-9001-18349,2016-10-01T00:00:00Z,155,0.95,KDE95,0.08172167158118694
Snook,A69-9001-18349,2017-01-01T00:00:00Z,199,0.5,KDE50,0.02443175286513567
Snook,A69-9001-18349,2017-01-01T00:00:00Z,199,0.95,KDE95,0.1364062908725933
Snook,A69-9001-18349,2017-02-01T00:00:00Z,151,0.5,KDE50,0.03397062377309287
Snook,A69-9001-18349,2017-02-01T00:00:00Z,151,0.95,KDE95,0.14534987352272696
Snook,A69-9001-18351,2017-06-01T00:00:00Z,137,0.5,KDE50,0.07681328765942808
Snook,A69-9001-18351,2017-06-01T00:00:00Z,137,0.95,KDE95,0.20697251401639674
Snook,A69-9001-18351,2017-07-01T00:00:00Z,30,0.5,KDE50,0.07169162483267544
Snook,A69-9001-18351,2017-07-01T00:00:00Z,30,0.95,KDE95,0.21805119822637298
Snook,A69-9001-18351,2017-09-01T00:00:00Z,71,0.5,KDE50,0.3238241302816166
Snook,A69-9001-18351,2017-09-01T00:00:00Z,71,0.95,KDE95,1.7422064984923331
Snook,A69-9001-18351,2017-10-01T00:00:00Z,73,0.5,KDE50,0.04337165178609529
Snook,A69-9001-18351,2017-10-01T00:00:00Z,73,0.95,KDE95,0.39473874984492835
Snook,A69-9001-18351,2017-11-01T00:00:00Z,120,0.5,KDE50,0.04603051631406648
Snook,A69-9001-18351,2017-11-01T00:00:00Z,120,0.95,KDE95,0.13033838503264986
Snook,A69-9001-18351,2017-12-01T00:00:00Z,155,0.5,KDE50,0.04571118551453744
Snook,A69-9001-18351,2017-12-01T00:00:00Z,155,0.95,KDE95,0.2576955655600681
Snook,A69-9001-18351,2018-01-01T00:00:00Z,123,0.5,KDE50,0.06471092013214157
Snook,A69-9001-18351,2018-01-01T00:00:00Z,123,0.95,KDE95,0.7790404086715885
Snook,A69-9001-18351,2018-03-01T00:00:00Z,75,0.5,KDE50,0.08035739821342401
Snook,A69-9001-18351,2018-03-01T00:00:00Z,75,0.95,KDE95,0.1623395539443067
Snook,A69-9001-18351,2018-04-01T00:00:00Z,216,0.5,KDE50,0.09898172885049045
Snook,A69-9001-18351,2018-04-01T00:00:00Z,216,0.95,KDE95,0.22901819034274798
Snook,A69-9001-18351,2018-05-01T00:00:00Z,248,0.5,KDE50,0.07872454205809068
Snook,A69-9001-18351,2018-05-01T00:00:00Z,248,0.95,KDE95,1.0694703164607893
Snook,A69-9001-18358,2016-05-01T00:00:00Z,64,0.5,KDE50,0.0688568529311344
Snook,A69-9001-18358,2016-05-01T00:00:00Z,64,0.95,KDE95,0.3154684740348362
Snook,A69-9001-18358,2022-06-01T00:00:00Z,38,0.5,KDE50,0.10366982458884874
Snook,A69-9001-18358,2022-06-01T00:00:00Z,38,0.95,KDE95,0.41314408057026963
Snook,A69-9001-18367,2016-05-01T00:00:00Z,256,0.5,KDE50,0.07654512665194646
Snook,A69-9001-18367,2016-05-01T00:00:00Z,256,0.95,KDE95,0.5028645319712235
Snook,A69-9001-18370,2017-03-01T00:00:00Z,90,0.5,KDE50,0.041006525303688715
Snook,A69-9001-18370,2017-03-01T00:00:00Z,90,0.95,KDE95,0.08946013860221794
Snook,A69-9001-18370,2017-07-01T00:00:00Z,100,0.5,KDE50,0.03436811717415182
Snook,A69-9001-18370,2017-07-01T00:00:00Z,100,0.95,KDE95,0.14048451595889264
Snook,A69-9001-18370,2017-09-01T00:00:00Z,83,0.5,KDE50,0.3948138653440111
Snook,A69-9001-18370,2017-09-01T00:00:00Z,83,0.95,KDE95,2.0003111519592705
Snook,A69-9001-18372,2017-06-01T00:00:00Z,101,0.5,KDE50,0.03175476067208534
Snook,A69-9001-18372,2017-06-01T00:00:00Z,101,0.95,KDE95,0.07779872935516995
Snook,A69-9001-18372,2018-01-01T00:00:00Z,58,0.5,KDE50,0.06528260354006243
Snook,A69-9001-18372,2018-01-01T00:00:00Z,58,0.95,KDE95,0.1826543806736643
Snook,A69-9001-18372,2018-02-01T00:00:00Z,35,0.5,KDE50,0.06226638080639055
Snook,A69-9001-18372,2018-02-01T00:00:00Z,35,0.95,KDE95,0.17412229267557539
Snook,A69-9001-18372,2018-03-01T00:00:00Z,46,0.5,KDE50,0.06487358714925857
Snook,A69-9001-18372,2018-03-01T00:00:00Z,46,0.95,KDE95,0.12835495343244058
Snook,A69-9001-18372,2018-04-01T00:00:00Z,186,0.5,KDE50,0.08717746440500784
Snook,A69-9001-18372,2018-04-01T00:00:00Z,186,0.95,KDE95,0.18101434945044925
Snook,A69-9001-18372,2018-05-01T00:00:00Z,294,0.5,KDE50,0.08214646360856248
Snook,A69-9001-18372,2018-05-01T00:00:00Z,294,0.95,KDE95,0.2105525532747239
Snook,A69-9001-18372,2018-06-01T00:00:00Z,127,0.5,KDE50,0.1014323919582956
Snook,A69-9001-18372,2018-06-01T00:00:00Z,127,0.95,KDE95,0.5942832083879978
Snook,A69-9001-18373,2017-05-01T00:00:00Z,145,0.5,KDE50,0.037459823384421165
Snook,A69-9001-18373,2017-05-01T00:00:00Z,145,0.95,KDE95,0.08225156914401874
Snook,A69-9001-18373,2017-06-01T00:00:00Z,73,0.5,KDE50,0.025848189477922612
Snook,A69-9001-18373,2017-06-01T00:00:00Z,73,0.95,KDE95,0.11706765490239932
Snook,A69-9001-18373,2017-07-01T00:00:00Z,32,0.5,KDE50,0.016613669319116394
Snook,A69-9001-18373,2017-07-01T00:00:00Z,32,0.95,KDE95,0.050766161760795035
Snook,A69-9001-18373,2017-09-01T00:00:00Z,30,0.5,KDE50,0.03545704350417129
Snook,A69-9001-18373,2017-09-01T00:00:00Z,30,0.95,KDE95,0.15917684203459564
Snook,A69-9001-18379,2017-05-01T00:00:00Z,106,0.5,KDE50,0.061758071519345974
Snook,A69-9001-18379,2017-05-01T00:00:00Z,106,0.95,KDE95,0.14090003609607699
Snook,A69-9001-18379,2017-06-01T00:00:00Z,228,0.5,KDE50,0.06221775620899361
Snook,A69-9001-18379,2017-06-01T00:00:00Z,228,0.95,KDE95,0.23305353018037264
Snook,A69-9001-18379,2017-07-01T00:00:00Z,140,0.5,KDE50,0.03482807256957883
Snook,A69-9001-18379,2017-07-01T00:00:00Z,140,0.95,KDE95,0.1261449555798536
Snook,A69-9001-18379,2017-09-01T00:00:00Z,40,0.5,KDE50,0.24868448210331426
Snook,A69-9001-18379,2017-09-01T00:00:00Z,40,0.95,KDE95,1.0974768954981304
Snook,A69-9001-18380,2017-03-01T00:00:00Z,105,0.5,KDE50,0.06771059406524879
Snook,A69-9001-18380,2017-03-01T00:00:00Z,105,0.95,KDE95,0.14749052136749133
Snook,A69-9001-18380,2017-04-01T00:00:00Z,173,0.5,KDE50,0.04391806813531509
Snook,A69-9001-18380,2017-04-01T00:00:00Z,173,0.95,KDE95,0.20309124196887557
Snook,A69-9001-18380,2017-05-01T00:00:00Z,58,0.5,KDE50,0.014157233283723763
Snook,A69-9001-18380,2017-05-01T00:00:00Z,58,0.95,KDE95,0.004534108524017807
Snook,A69-9001-18382,2017-06-01T00:00:00Z,74,0.5,KDE50,0.03980654037699453
Snook,A69-9001-18382,2017-06-01T00:00:00Z,74,0.95,KDE95,0.11433188929192205
Snook,A69-9001-18383,2018-02-01T00:00:00Z,57,0.5,KDE50,0.035521102234679275
Snook,A69-9001-18383,2018-02-01T00:00:00Z,57,0.95,KDE95,0.09024301486226927
Snook,A69-9001-18383,2018-03-01T00:00:00Z,270,0.5,KDE50,0.046830493888185304
Snook,A69-9001-18383,2018-03-01T00:00:00Z,270,0.95,KDE95,0.1233745279047256
Snook,A69-9001-18383,2018-04-01T00:00:00Z,259,0.5,KDE50,0.05169184983795817
Snook,A69-9001-18383,2018-04-01T00:00:00Z,259,0.95,KDE95,0.12597540418238376
Snook,A69-9001-18383,2018-05-01T00:00:00Z,322,0.5,KDE50,0.044653284521448816
Snook,A69-9001-18383,2018-05-01T00:00:00Z,322,0.95,KDE95,0.09880324282907214
Snook,A69-9001-18383,2018-06-01T00:00:00Z,145,0.5,KDE50,0.08228033902821597
Snook,A69-9001-18383,2018-06-01T00:00:00Z,145,0.95,KDE95,0.20204472742922974
Snook,A69-9001-18383,2018-07-01T00:00:00Z,47,0.5,KDE50,0.04938488128864765
Snook,A69-9001-18383,2018-07-01T00:00:00Z,47,0.95,KDE95,0.22712250284621688
Snook,A69-9001-18383,2018-08-01T00:00:00Z,157,0.5,KDE50,0.0532545972255636
Snook,A69-9001-18383,2018-08-01T00:00:00Z,157,0.95,KDE95,0.21811207537352575
Snook,A69-9001-18383,2018-09-01T00:00:00Z,159,0.5,KDE50,0.0450388768964716
Snook,A69-9001-18383,2018-09-01T00:00:00Z,159,0.95,KDE95,0.19869807427717875
Snook,A69-9001-18383,2018-10-01T00:00:00Z,166,0.5,KDE50,0.028629038273880258
Snook,A69-9001-18383,2018-10-01T00:00:00Z,166,0.95,KDE95,0.1926300690425178
Snook,A69-9001-18383,2018-11-01T00:00:00Z,329,0.5,KDE50,0.06329734242056125
Snook,A69-9001-18383,2018-11-01T00:00:00Z,329,0.95,KDE95,0.22988797947542552
Snook,A69-9001-18383,2018-12-01T00:00:00Z,418,0.5,KDE50,0.05730665260912199
Snook,A69-9001-18383,2018-12-01T00:00:00Z,418,0.95,KDE95,0.1439321328552067
Snook,A69-9001-18383,2019-01-01T00:00:00Z,404,0.5,KDE50,0.05332878483617026
Snook,A69-9001-18383,2019-01-01T00:00:00Z,404,0.95,KDE95,0.14483925412471665
Snook,A69-9001-18383,2019-02-01T00:00:00Z,310,0.5,KDE50,0.04990528483581403
Snook,A69-9001-18383,2019-02-01T00:00:00Z,310,0.95,KDE95,0.13983701444196833
Snook,A69-9001-18383,2019-03-01T00:00:00Z,229,0.5,KDE50,0.05039582221109656
Snook,A69-9001-18383,2019-03-01T00:00:00Z,229,0.95,KDE95,0.13050150966948543
Snook,A69-9001-18383,2019-04-01T00:00:00Z,227,0.5,KDE50,0.08237458533730199
Snook,A69-9001-18383,2019-04-01T00:00:00Z,227,0.95,KDE95,0.17683266934296898
Snook,A69-9001-18383,2019-05-01T00:00:00Z,335,0.5,KDE50,0.06826681702769774
Snook,A69-9001-18383,2019-05-01T00:00:00Z,335,0.95,KDE95,0.16552819608605226
Snook,A69-9001-18383,2019-06-01T00:00:00Z,129,0.5,KDE50,0.1151143182188789
Snook,A69-9001-18383,2019-06-01T00:00:00Z,129,0.95,KDE95,1.641819320922714
Snook,A69-9001-18383,2019-08-01T00:00:00Z,89,0.5,KDE50,0.05052643926744163
Snook,A69-9001-18383,2019-08-01T00:00:00Z,89,0.95,KDE95,0.7218389203642112
Snook,A69-9001-18383,2019-10-01T00:00:00Z,44,0.5,KDE50,0.04891560463881759
Snook,A69-9001-18383,2019-10-01T00:00:00Z,44,0.95,KDE95,0.16157184935736554
Snook,A69-9001-18383,2019-11-01T00:00:00Z,41,0.5,KDE50,0.11481026358363353
Snook,A69-9001-18383,2019-11-01T00:00:00Z,41,0.95,KDE95,0.26334300011956413
Snook,A69-9001-18383,2019-12-01T00:00:00Z,174,0.5,KDE50,0.04004618772585573
Snook,A69-9001-18383,2019-12-01T00:00:00Z,174,0.95,KDE95,0.12298857497843896
Snook,A69-9001-18383,2020-01-01T00:00:00Z,84,0.5,KDE50,0.046016337548210925
Snook,A69-9001-18383,2020-01-01T00:00:00Z,84,0.95,KDE95,0.19141564335811478
Snook,A69-9001-18383,2020-02-01T00:00:00Z,82,0.5,KDE50,0.08580174323472224
Snook,A69-9001-18383,2020-02-01T00:00:00Z,82,0.95,KDE95,0.1764848282977413
Snook,A69-9001-18383,2020-03-01T00:00:00Z,173,0.5,KDE50,0.06872335346830341
Snook,A69-9001-18383,2020-03-01T00:00:00Z,173,0.95,KDE95,0.1903082274180787
Snook,A69-9001-18383,2020-04-01T00:00:00Z,178,0.5,KDE50,0.08672121339233893
Snook,A69-9001-18383,2020-04-01T00:00:00Z,178,0.95,KDE95,0.17517568306139963
Snook,A69-9001-18383,2020-05-01T00:00:00Z,135,0.5,KDE50,0.08431785519824549
Snook,A69-9001-18383,2020-05-01T00:00:00Z,135,0.95,KDE95,0.17242902649169448
Snook,A69-9001-18383,2020-06-01T00:00:00Z,69,0.5,KDE50,0.11915609049618732
Snook,A69-9001-18383,2020-06-01T00:00:00Z,69,0.95,KDE95,1.26909901070332
Snook,A69-9001-18383,2021-03-01T00:00:00Z,47,0.5,KDE50,0.2147965910286876
Snook,A69-9001-18383,2021-03-01T00:00:00Z,47,0.95,KDE95,1.280433218407727
Snook,A69-9001-18383,2021-04-01T00:00:00Z,56,0.5,KDE50,0.3339910506545204
Snook,A69-9001-18383,2021-04-01T00:00:00Z,56,0.95,KDE95,2.5902633576055925
Snook,A69-9001-18383,2021-05-01T00:00:00Z,56,0.5,KDE50,0.06417020846384235
Snook,A69-9001-18383,2021-05-01T00:00:00Z,56,0.95,KDE95,0.1549041473984309
Snook,A69-9001-18383,2021-06-01T00:00:00Z,50,0.5,KDE50,0.06224952841315186
Snook,A69-9001-18383,2021-06-01T00:00:00Z,50,0.95,KDE95,0.7885967060700941
Snook,A69-9001-18383,2021-08-01T00:00:00Z,32,0.5,KDE50,0.20286306641341056
Snook,A69-9001-18383,2021-08-01T00:00:00Z,32,0.95,KDE95,1.7474343763080176
Snook,A69-9001-18383,2021-11-01T00:00:00Z,64,0.5,KDE50,0.10037547485234449
Snook,A69-9001-18383,2021-11-01T00:00:00Z,64,0.95,KDE95,1.257913778560651
Snook,A69-9001-21959,2017-05-01T00:00:00Z,128,0.5,KDE50,0.024480175454572775
Snook,A69-9001-21959,2017-05-01T00:00:00Z,128,0.95,KDE95,0.06052248215725479
Snook,A69-9001-21960,2017-05-01T00:00:00Z,41,0.5,KDE50,0.04210938503392279
Snook,A69-9001-21960,2017-05-01T00:00:00Z,41,0.95,KDE95,0.084851271068176
Snook,A69-9001-21960,2017-06-01T00:00:00Z,110,0.5,KDE50,0.1539574319674332
Snook,A69-9001-21960,2017-06-01T00:00:00Z,110,0.95,KDE95,0.6654153411715104
Snook,A69-9001-21960,2017-07-01T00:00:00Z,166,0.5,KDE50,0.19001337446431257
Snook,A69-9001-21960,2017-07-01T00:00:00Z,166,0.95,KDE95,1.350183560785098
Snook,A69-9001-21969,2018-01-01T00:00:00Z,35,0.5,KDE50,0.047057611431899495
Snook,A69-9001-21969,2018-01-01T00:00:00Z,35,0.95,KDE95,0.13696923223728713
Snook,A69-9001-21969,2018-03-01T00:00:00Z,33,0.5,KDE50,0.02289190423977746
Snook,A69-9001-21969,2018-03-01T00:00:00Z,33,0.95,KDE95,0.12282861517337358
Snook,A69-9001-21969,2018-04-01T00:00:00Z,183,0.5,KDE50,0.08029823970361077
Snook,A69-9001-21969,2018-04-01T00:00:00Z,183,0.95,KDE95,0.16488933410122103
Snook,A69-9001-21969,2018-05-01T00:00:00Z,275,0.5,KDE50,0.09256030918576219
Snook,A69-9001-21969,2018-05-01T00:00:00Z,275,0.95,KDE95,0.8519081895318622
Snook,A69-9001-21970,2016-05-01T00:00:00Z,45,0.5,KDE50,0.05874407707864822
Snook,A69-9001-21970,2016-05-01T00:00:00Z,45,0.95,KDE95,0.12213995778610298
Snook,A69-9001-21970,2016-06-01T00:00:00Z,103,0.5,KDE50,0.035019259526749405
Snook,A69-9001-21970,2016-06-01T00:00:00Z,103,0.95,KDE95,0.12195900857872165
Snook,A69-9001-21970,2016-07-01T00:00:00Z,160,0.5,KDE50,0.03682650617029285
Snook,A69-9001-21970,2016-07-01T00:00:00Z,160,0.95,KDE95,0.12489501947345091
Snook,A69-9001-21970,2016-08-01T00:00:00Z,232,0.5,KDE50,0.02711905451814446
Snook,A69-9001-21970,2016-08-01T00:00:00Z,232,0.95,KDE95,0.08741524037205343
Snook,A69-9001-21970,2016-09-01T00:00:00Z,147,0.5,KDE50,0.04037048801503918
Snook,A69-9001-21970,2016-09-01T00:00:00Z,147,0.95,KDE95,0.12312077522194476
Snook,A69-9001-21970,2016-10-01T00:00:00Z,143,0.5,KDE50,0.042423739364827
Snook,A69-9001-21970,2016-10-01T00:00:00Z,143,0.95,KDE95,0.12100608744650565
Snook,A69-9001-21970,2016-11-01T00:00:00Z,224,0.5,KDE50,0.04216960914292809
Snook,A69-9001-21970,2016-11-01T00:00:00Z,224,0.95,KDE95,0.11860356576688
Snook,A69-9001-21970,2016-12-01T00:00:00Z,403,0.5,KDE50,0.03297682754856325
Snook,A69-9001-21970,2016-12-01T00:00:00Z,403,0.95,KDE95,0.12323113789084986
Snook,A69-9001-21970,2017-01-01T00:00:00Z,209,0.5,KDE50,0.08590198698116053
Snook,A69-9001-21970,2017-01-01T00:00:00Z,209,0.95,KDE95,0.21314760471343439
Snook,A69-9001-21970,2017-02-01T00:00:00Z,114,0.5,KDE50,0.06538493885511634
Snook,A69-9001-21970,2017-02-01T00:00:00Z,114,0.95,KDE95,0.20476251243617627
Snook,A69-9001-21970,2017-03-01T00:00:00Z,162,0.5,KDE50,0.02575454552535024
Snook,A69-9001-21970,2017-03-01T00:00:00Z,162,0.95,KDE95,0.06649811696197132
Snook,A69-9001-21970,2017-04-01T00:00:00Z,79,0.5,KDE50,0.025460938026796096
Snook,A69-9001-21970,2017-04-01T00:00:00Z,79,0.95,KDE95,0.0803837707334011
Snook,A69-9001-21970,2017-05-01T00:00:00Z,215,0.5,KDE50,0.10009715363021335
Snook,A69-9001-21970,2017-05-01T00:00:00Z,215,0.95,KDE95,1.1903413796704598
Snook,A69-9001-21970,2017-06-01T00:00:00Z,132,0.5,KDE50,0.11317238085817406
Snook,A69-9001-21970,2017-06-01T00:00:00Z,132,0.95,KDE95,1.257429119134169
Snook,A69-9001-21970,2017-07-01T00:00:00Z,104,0.5,KDE50,0.04868354185195128
Snook,A69-9001-21970,2017-07-01T00:00:00Z,104,0.95,KDE95,1.0627777211507787
Snook,A69-9001-21970,2017-08-01T00:00:00Z,132,0.5,KDE50,0.03684251770605854
Snook,A69-9001-21970,2017-08-01T00:00:00Z,132,0.95,KDE95,0.07414904655185313
Snook,A69-9001-21970,2017-09-01T00:00:00Z,79,0.5,KDE50,0.4675570137953053
Snook,A69-9001-21970,2017-09-01T00:00:00Z,79,0.95,KDE95,2.346400181651489
Snook,A69-9001-21971,2016-03-01T00:00:00Z,36,0.5,KDE50,0.02705861827244259
Snook,A69-9001-21971,2016-03-01T00:00:00Z,36,0.95,KDE95,0.18498759733694184
Snook,A69-9001-21971,2016-04-01T00:00:00Z,55,0.5,KDE50,0.022942707235425
Snook,A69-9001-21971,2016-04-01T00:00:00Z,55,0.95,KDE95,0.12063269672541486
Snook,A69-9001-21971,2016-06-01T00:00:00Z,269,0.5,KDE50,0.019719106825472902
Snook,A69-9001-21971,2016-06-01T00:00:00Z,269,0.95,KDE95,0.13090213441829418
Snook,A69-9001-21971,2016-07-01T00:00:00Z,106,0.5,KDE50,0.04840600009506405
Snook,A69-9001-21971,2016-07-01T00:00:00Z,106,0.95,KDE95,0.1650578424056229
Snook,A69-9001-21971,2016-08-01T00:00:00Z,54,0.5,KDE50,0.05357912974516848
Snook,A69-9001-21971,2016-08-01T00:00:00Z,54,0.95,KDE95,0.14270958161873926
Snook,A69-9001-21971,2016-09-01T00:00:00Z,62,0.5,KDE50,0.05470873162041941
Snook,A69-9001-21971,2016-09-01T00:00:00Z,62,0.95,KDE95,0.15390147017473021
Snook,A69-9001-21971,2016-10-01T00:00:00Z,66,0.5,KDE50,0.021454133075036807
Snook,A69-9001-21971,2016-10-01T00:00:00Z,66,0.95,KDE95,0.1273553604088555
Snook,A69-9001-21971,2016-12-01T00:00:00Z,59,0.5,KDE50,0.02178462833653018
Snook,A69-9001-21971,2016-12-01T00:00:00Z,59,0.95,KDE95,0.1620512730961582
Snook,A69-9001-21971,2017-01-01T00:00:00Z,44,0.5,KDE50,0.026247831420176882
Snook,A69-9001-21971,2017-01-01T00:00:00Z,44,0.95,KDE95,0.13580648496697317
Snook,A69-9001-21971,2017-04-01T00:00:00Z,72,0.5,KDE50,0.0456691119886653
Snook,A69-9001-21971,2017-04-01T00:00:00Z,72,0.95,KDE95,0.1342674090089821
Snook,A69-9001-21971,2017-05-01T00:00:00Z,115,0.5,KDE50,0.06435872608621337
Snook,A69-9001-21971,2017-05-01T00:00:00Z,115,0.95,KDE95,0.1451697344359395
Snook,A69-9001-21971,2017-06-01T00:00:00Z,41,0.5,KDE50,0.0864986635115934
Snook,A69-9001-21971,2017-06-01T00:00:00Z,41,0.95,KDE95,0.6415302149444599
Snook,A69-9001-23079,2015-04-01T00:00:00Z,109,0.5,KDE50,0.043263548654637995
Snook,A69-9001-23079,2015-04-01T00:00:00Z,109,0.95,KDE95,0.17436606584545902
Snook,A69-9001-23079,2015-05-01T00:00:00Z,199,0.5,KDE50,0.05553951945376865
Snook,A69-9001-23079,2015-05-01T00:00:00Z,199,0.95,KDE95,0.24076618450961113
Snook,A69-9001-23079,2015-06-01T00:00:00Z,143,0.5,KDE50,0.0745786692796268
Snook,A69-9001-23079,2015-06-01T00:00:00Z,143,0.95,KDE95,0.18130802073202554
Snook,A69-9001-23079,2015-07-01T00:00:00Z,149,0.5,KDE50,0.04906700203059963
Snook,A69-9001-23079,2015-07-01T00:00:00Z,149,0.95,KDE95,0.38096258165662233
Snook,A69-9001-23079,2015-08-01T00:00:00Z,191,0.5,KDE50,0.020531882245395334
Snook,A69-9001-23079,2015-08-01T00:00:00Z,191,0.95,KDE95,0.17727300751117125
Snook,A69-9001-23079,2015-09-01T00:00:00Z,97,0.5,KDE50,0.15579481919698185
Snook,A69-9001-23079,2015-09-01T00:00:00Z,97,0.95,KDE95,0.8460444638314938
Snook,A69-9001-23080,2015-03-01T00:00:00Z,67,0.5,KDE50,0.07487860308289504
